id,saleprice
1061,369899.3284694649
2786,112865.55955090236
1935,133662.6131717775
1341,117959.6979824984
521,268484.9375453549
2136,149581.00133755163
996,208683.42769365804
227,139387.07895562155
135,174686.44662072897
1167,172459.31955507898
294,239690.3257744361
1776,216051.0953079799
540,185771.14699937895
1717,227180.6623709902
2303,144520.95685101033
116,180454.40760785612
127,131933.4519130723
1371,128813.81148572314
1014,153170.57169779434
1507,106453.04530727104
702,140597.7157877023
750,144013.3667877247
261,151989.9089203789
1559,54708.94647071192
577,216674.6715496935
2812,195177.32749012212
2080,136562.88745286004
1368,116842.14217506412
2376,130428.04324532181
659,114400.56120140175
1235,140775.5095121681
332,66135.01691834486
1917,148873.26344665716
2094,240274.56820687326
1460,251386.5663239219
1471,211041.48279797164
1509,94181.25370715815
1922,139976.65438428614
433,438621.1412785681
460,276113.531062938
1116,258645.3158627202
1137,177897.7671976319
53,166831.1890469018
2354,265551.2330820521
1475,192530.88003367613
1761,370264.59588365885
842,141924.31915961124
2739,172310.8723473483
2509,154176.77059026895
1007,188922.526221253
2610,167226.373356875
1952,67298.26585550327
2719,144414.89532657558
2921,72584.69225704791
1966,135686.23930669605
292,113197.47738418536
1204,190680.00348933804
1829,257867.4920814541
2419,184113.43795957614
391,164693.13937932078
798,101263.85908872948
481,205189.4918507506
193,195960.39256712617
555,116015.96673044108
899,63076.15937271077
2357,184857.23638642178
328,140622.29228568554
1356,137089.2124370639
1154,109613.2898078743
1730,177173.9321858097
2249,163620.26400994274
1119,279751.6058846506
2856,132119.25356391515
1394,123673.86160685445
2587,139638.65849658244
61,307777.4392387394
2661,176537.2029675942
2711,125154.8826610069
1147,173407.32815510684
757,128147.20756522477
2623,94037.37553105954
2378,134987.38246060317
1413,142497.79942792095
1722,240786.9231394633
1112,231739.8595722994
1623,207641.8026827361
1201,187766.25200681237
1513,94774.10245599029
957,374742.34857163316
1171,238307.28168165206
1145,190022.11494868912
2726,239180.86897548178
703,158485.3412341347
760,108281.17703773126
1964,137387.91280138996
2512,181013.5229904304
159,135289.38593586025
1281,174516.39604929133
468,173503.36874772137
290,136232.7315540498
665,109748.34393634662
1463,244140.01188927947
1792,235590.68170434254
923,160837.39323659608
500,285331.73230582196
1408,157332.0921168298
331,84763.11380495872
170,144136.52271205522
2192,84722.28433622268
2571,193677.76722552293
2314,179998.45545464216
2647,107677.88007513952
422,416986.30322394834
2457,322669.0863968958
1838,187071.15284386612
2805,234550.1256467119
1645,164148.13558494666
1711,323485.34046818234
2825,226492.79198787292
322,291020.0225022468
2103,245734.291728625
342,114453.91912481055
600,136987.38271635288
488,188485.28816798815
1725,286914.96738265303
2246,250067.3213619774
2847,140524.8756677939
806,214172.26928129036
530,244507.4385125799
963,204041.84408546533
2678,77916.80311710612
171,94790.41889325628
2401,406961.11985331087
805,219780.50818160342
2259,257044.3154354256
1748,195327.7811412555
1361,139582.85375047493
1677,105860.42885615009
1406,144840.5032333648
2322,217857.42932403414
688,154539.19521884515
143,142342.00775065448
804,213290.12652253
1214,163446.27197013432
2828,117799.8467567639
1999,178680.69407978732
2467,204287.65694469205
2665,165191.20484768623
1538,349986.00205530436
398,121600.90866830945
2822,127752.05877296324
2157,129656.95523591191
1856,207919.02558202363
1269,116980.2110812001
2570,115317.60044301557
2320,225047.30535136996
1517,148493.99135835236
2304,119714.71420501024
1312,94734.47893504714
2012,138272.81191715068
506,262801.99305081065
2865,241962.52536020603
2367,93723.82805480462
554,81086.07019499943
238,122442.49943621943
1954,117670.81074727059
2488,144007.24734291993
2291,63023.22400781076
1969,110180.55618709038
2725,169605.0340828421
1482,133565.8776294103
2763,204610.76620870788
503,282662.73212516535
1584,269283.4976218677
1531,155849.71008071728
2210,196670.7056985897
459,308832.529020424
556,128035.31888815036
1347,139000.4244982329
1290,69517.97961876632
1388,89650.98322536546
1571,295434.13012090593
2754,199655.15021479715
765,136475.9056755066
2494,122220.96955040595
2870,252670.16196542294
7,276862.40291233006
1114,265562.8758142971
2418,250099.90016477043
291,151528.12534889483
18,367432.88726528414
39,371246.0704326469
1001,315261.00443195226
2442,226769.5357764914
616,119653.42228054724
2680,72404.7254006126
1414,116819.8735736684
289,135086.86353960435
40,287556.04395606404
860,127025.15047879827
409,132786.4323391708
673,152742.78664657762
2427,162188.89473183805
2036,210114.4567513264
2564,137498.1372608414
642,151149.57683686964
1008,180156.16870499984
1908,148912.14992830015
2519,196699.31189510808
1369,96225.29576085675
2855,169302.28483452584
712,95014.6740791005
1943,109503.08878182896
1958,135898.39832386107
107,164327.61504221
2295,225255.5865582072
704,96058.53493294999
676,132432.30777473666
259,174466.9863980745
93,296134.0186263663
106,262733.6025227742
2315,196358.73213322152
1050,106054.47779572094
1095,213879.47586424847
2709,155821.95786856604
758,153446.39038027648
1496,143659.6923199897
2370,115807.88033916816
2458,290630.3055449451
2733,124036.31986974273
161,256905.19850363623
726,154324.14827336857
845,208378.08418668938
947,245778.7889761388
2232,122917.62845189187
2563,154094.75158023302
2299,130136.96489889658
211,103474.56133888291
605,157880.66760336733
1478,208626.4035630039
2247,251722.60420258975
2274,231790.49337061145
2869,233523.52074332847
967,228129.9641261946
2656,108737.6965840249
667,204395.2565878223
1042,112123.81024588665
2023,160307.3356311987
2447,379261.0863082105
2055,123218.16663976735
2275,273390.37917316705
2204,190854.04154752078
1563,253693.9548822415
483,250374.4990265515
796,94737.55144369858
1526,186249.9190971959
2042,136213.90126471058
442,352681.8439926157
1693,336602.6292360625
1468,217543.16692962672
1430,207718.13474154455
2605,147705.08820977225
1529,212884.54352428508
335,152310.07065124932
1287,123027.2605441945
31,88778.07683432054
1785,291336.77786381746
82,175542.01009556267
2620,113499.13842105209
252,192941.39554640432
721,64864.95502957156
2165,181310.0359987535
2316,197940.89638282685
775,129931.26642853534
1558,82824.27804671266
17,202506.46109322342
1022,218848.07789956828
925,138895.15576269026
438,314762.8767304474
1270,138671.76287310233
1272,116020.30266323437
215,144722.16708981583
266,239640.0220813391
2402,313918.02721206093
1250,139741.18690293314
1984,118781.18447266574
1279,132961.1255898811
377,241113.660214126
1252,143193.64457550968
2156,243504.7036579388
499,332480.3089657397
1374,117577.83297532109
2898,236962.82583740022
401,109715.26671540755
2721,170106.62255449579
2078,248040.8077281909
2589,130187.09443863734
1946,229743.20857327123
1334,129266.23305024428
2781,229572.082385132
431,384992.4539753867
576,189106.2398238377
1474,218500.39593181422
2254,143776.47786688368
2155,274912.2654297912
885,105188.29553400696
643,148536.60346235253
1944,127640.16530206785
480,200930.24941631447
2845,83319.42573531676
2387,350442.4537391376
2407,227449.57185570363
2527,170959.58627043542
2514,142696.96529706926
629,150985.33041105486
80,214717.9364096347
1876,140040.83167212948
1546,107321.8788336528
2518,206925.0397469045
2347,166379.13775879494
783,209320.2668390103
1322,23202.01077557345
194,94003.10034375246
1770,305510.34603437
2143,140998.5863860722
1229,210658.92456643234
511,278586.75602798676
46,247223.2895942047
1348,169299.82744734187
2465,204381.69158191493
387,243409.0192356258
873,214978.19364665024
1918,130733.84822093163
2764,226529.57788040262
2184,115485.05704517076
934,140646.7607327188
1920,130937.6344648362
2631,152062.33084683443
1768,463853.4839717295
2040,116454.4867453666
1749,210584.57824655948
834,226132.9901939169
1457,225046.11291763277
79,105566.18223940593
2302,118956.61581140915
1817,144702.87626962285
2755,220631.55560643208
359,174732.44266139355
2059,99688.66727610579
2092,240882.74886080698
2516,239378.72666345228
150,124428.33139557134
1656,145287.27295531557
83,101957.51790952629
2411,178571.6166821743
795,66650.71917386641
2312,226831.52481985715
2917,106488.34797158305
1624,168248.7718197207
2215,295703.9461105217
1211,162391.4185062922
1485,135636.0137178996
1024,189108.2736665344
570,181472.76137047634
2874,136281.33568566662
700,141658.13752684102
2756,204098.5845080212
2022,176596.3041543214
583,244704.95244774208
2392,378415.36194496637
2424,176931.79173928045
212,90622.1753973763
736,134651.82730808313
1610,182701.66465862838
890,113588.53216779244
467,170275.45500168484
578,229640.59449615772
1747,193953.79547708525
1149,116759.30043321471
2758,228005.20393301809
857,144630.87099233424
2219,282397.4229025649
733,118272.75061414878
2909,112220.6912667448
1798,259305.83900680643
235,95721.25649450671
2366,113021.95210677522
1027,120915.98045848188
1195,142317.50227197897
1303,30148.945602613676
148,193417.17136225724
608,164504.0560031901
2515,216067.67534804155
821,264707.85832704115
2500,277588.3886291331
745,112869.50259042758
741,126477.29983905115
1611,127598.62478131331
2532,115927.23810616313
1081,217068.2138076054
1692,383262.6708158271
2520,176873.54817572402
276,115266.62214589924
1992,119810.11767485346
663,40141.540786576166
418,121258.2499496098
1733,196343.7050731473
2359,159496.76688577127
253,188694.7494522866
1518,171774.44600143208
2035,134513.29672860904
2919,67976.95935182118
1540,261914.71457569394
2120,147313.9385741
1674,146603.1808078543
256,162199.87715261633
2361,87663.07507706236
978,77438.18438695902
2280,124794.77118301851
2095,213976.17241867312
1709,364030.78539682634
2801,253475.5450140576
1246,116348.89894974622
2373,95408.26581188943
1055,328040.7682637563
2017,125198.13325730315
1099,290262.32721970807
1344,107055.43569897089
835,201802.85601529677
1117,215224.25838985853
2043,107894.50241662972
2085,77797.03060396081
410,145902.767163042
2650,113143.61129090046
2867,178145.22526398074
1668,108369.14781787075
1161,155868.19335523815
2122,165372.58553202727
2539,138996.2494698909
1047,137229.5163169764
1445,133849.47573392265
541,142820.3167006299
569,190841.2917020601
1276,121158.54819819154
918,164123.58701509153
326,170700.17180861256
1936,132486.00709384732
895,77977.32808032687
257,151759.84125146354
1241,191061.3247422547
1545,137372.795421437
1189,173151.05387731708
270,127387.10601055267
2066,219528.09323774517
693,109943.00791712718
1259,133931.2781570584
2916,150054.3668572084
2321,255815.3033386306
1977,113069.1865801618
1895,150663.24334938097
1240,168526.48699525156
85,145146.69815954255
1823,124567.49769061743
825,287470.903063204
110,246977.6549774412
697,116985.51608730992
2297,131904.81916193105
1231,142108.9383205927
1355,129062.15653745821
968,321568.2650396242
584,209739.8092200451
1315,126983.47968983569
1606,150401.43922889346
206,100680.87495668576
1685,353120.01590911916
2016,117418.4914834818
869,207559.02587353595
2135,127955.42908259564
2346,193058.4555015242
2430,213528.81076060596
2198,102798.818096302
2652,113446.82865342262
27,117119.49655010387
241,159649.11107798578
906,118859.00935410251
1506,95622.67555146725
2098,323364.5585135077
1435,221592.0340394705
2213,174701.92267680657
1274,136960.19516708644
743,55462.3927416544
1737,183920.68244015303
2797,273756.58340798295
2185,71063.87943226284
58,188285.34799348452
830,208365.9881733263
808,126607.82566979236
680,134496.94249115814
1153,96368.27602017316
1291,129079.28202008616
1818,171619.76597719546
2161,185788.8712186494
1883,119432.64450173647
350,355127.3733630724
2473,155699.2496185957
295,197965.9989545058
293,189539.61369374656
859,137323.34927359238
288,60423.76705397491
1578,171750.03083114699
102,184820.99377780748
2831,124187.87083117485
1030,149543.00882178676
2551,142878.98892896526
1286,165674.8507767979
958,292996.81328252103
776,122859.77099677737
72,246910.28912702636
2263,245022.28154470073
1866,156485.2489706467
2876,78257.97642131966
2146,240489.17872971034
103,162700.21261011928
1500,116489.33391620257
492,191261.37951395096
167,135201.7238550658
2597,109832.97928390013
2685,117781.4942681499
1035,181231.26138183835
1220,81803.19213754982
2602,166574.02276463274
2159,212906.0171211218
695,152835.83434352966
1109,283094.35003251466
640,177739.52512331033
1652,169521.12889909206
2090,134435.66304402688
1188,167607.38040001687
2345,227096.51130227884
1059,385984.8947129893
2751,203634.79452244798
128,199083.3654565297
1523,204993.57529622826
2925,181727.65185367133
2145,272187.8725366466
1121,228442.23787912267
566,242343.439890639
565,283657.9226982468
1331,131172.60457068763
2928,127356.91373288732
156,145411.92446609968
797,123387.70807911063
327,75647.3250085747
2859,177371.82100321472
1453,118482.40675681093
1762,338602.98336958606
1868,197246.13498957845
1760,194445.1476481993
1113,254236.8697272922
1812,182287.95404716852
117,146252.7785246459
1142,216071.19506180138
2342,423549.25843181007
927,160440.831864326
2478,190651.87230347996
655,56106.74054843809
2064,125465.1852460567
369,331939.4930297999
2239,117080.16763118001
2732,204989.84318710072
1653,170164.1068237022
959,227066.38571003661
2395,346909.1350669792
1412,100040.28274622065
271,250238.39900271597
1484,134464.21653964493
1497,151156.57106941173
552,167087.65379113163
2,121236.11017212656
1855,303402.2190214826
4,230384.4487469453
2292,169333.7015608407
134,136098.587713559
646,101069.66109375152
42,335441.3080315672
532,238720.228257792
713,84655.49909915072
2561,136796.6503326427
2360,129093.6979995483
1333,122522.68673932076
1407,239540.7770812352
2892,288742.890002121
574,215431.55765613652
1227,173565.36156923664
2591,220441.0914469504
1476,227772.79480990602
1125,276010.8166940459
1446,155137.1079782568
408,113051.78047832953
1101,319691.05677821214
2251,195224.40185038443
373,180842.78769130525
2554,123274.1130418767
2382,296674.7721574223
1985,61150.232425969094
519,245422.12768410426
1093,203226.13784367405
864,247555.77619149827
2889,141501.11258988318
2308,186424.8748556479
986,154055.50343366308
1302,132496.10667609493
585,158956.15741951892
2708,151959.21131796847
147,121127.6689340779
1441,228418.49602602766
383,190959.3958838078
285,139787.5928893627
181,104618.09446272801
358,183557.80725291156
780,182175.74998046545
258,190813.41807142302
1865,216698.58549968887
692,125569.98873954291
2902,315325.32570832793
508,253353.8127552268
2638,134881.45381552566
36,140050.17314210473
611,172170.54390936744
2281,129565.76175369865
1678,97011.90327154536
1696,396187.6427077353
1557,43131.35732620473
2180,157314.71429796485
1726,236354.05156234978
951,151586.61242181846
267,214608.73026312093
2706,128373.37031009278
2221,250973.92263296683
1357,124160.53209288753
2901,305583.8866069963
347,179789.22613643325
2164,202827.84653625096
1586,297148.2209635959
360,155677.30826523533
1769,269773.038281554
2617,175004.6487553393
1879,133783.6142520462
991,215252.8339460139
1535,123688.97430014773
1191,131061.40364285206
1579,213912.1437374742
1882,143516.23456184304
1510,102736.03718860392
2196,201940.09035047624
1845,164582.75512019204
2336,412552.58913290116
942,78584.96808474319
861,142261.42540411613
2555,116705.9539032057
1392,171620.57384810125
2099,245017.55935518906
1543,120018.23226276424
948,254462.39602006524
1239,178703.04006882265
22,196431.78907865263
2796,238484.4356579164
2747,187678.5810866778
92,303079.0393481379
210,187347.26919370616
1858,203606.1642561891
2228,155300.24141771495
447,266920.0601594538
827,249127.881215496
1649,224406.4435988122
682,126586.08520889247
2698,119670.494863468
494,180281.61227251374
214,85250.05005065864
2441,242822.27564676056
2679,128875.18272266365
1336,131688.21356890164
465,189398.84974943826
1524,162869.91032150108
2543,124342.75667106925
631,147295.21133721163
2452,313766.2854267317
228,165058.60843562032
126,179274.44195003947
1092,254087.14878634506
1122,219174.32758770275
932,234832.1944194708
1980,75285.754100539
2171,98744.76139249984
551,165509.7991506487
2768,194213.76449867483
2056,96830.28405931
1159,330430.14059857663
2645,107245.48536870652
1174,178097.9504475101
2266,219963.0809107523
2462,345444.88637891563
1219,147015.9913507979
2922,163493.9998226431
118,151154.53913437916
474,167472.2345015866
2576,145644.57550247028
872,274880.18300547125
1077,237307.32196631253
1536,172021.25098782213
1150,119922.70908053743
2341,369027.5987780439
1931,145859.27174643247
2785,138757.90809286135
2538,131057.533123225
597,202738.27717660755
464,215010.27288935622
233,212562.27644179808
2169,133994.09230819668
2123,191985.53910178767
1867,173579.50754079586
137,246148.58096402348
515,249814.4476852154
933,108594.03162195295
2784,173633.54912544767
972,158894.0593844984
599,156151.75795185447
2614,134545.43352732869
2582,134436.33114336833
1409,168341.32461931978
175,93585.44862972468
352,293106.0917083446
976,103832.14771782423
2134,203179.2851365781
984,120264.3744277189
2396,373654.109797653
1673,131832.0850517347
404,112731.48341286191
607,165806.30944046297
814,165822.38819605202
868,194837.29895520853
2271,202396.41839609816
1633,266616.64195630146
337,174876.61211452066
2765,204876.08151837782
1746,225636.97763640143
368,372159.081841382
2806,213472.94549124784
1662,184198.52414871138
1234,209424.7107245088
1373,116889.6340183102
1672,110126.53742772106
1939,133029.05718800807
